Date,Name,Adj Close,Close,High,Low,Open,Volume
1/30/2020,AMZN,1870.680054,1870.680054,1872.869995,1850.609985,1858,6327400
1/31/2020,AMZN,2008.719971,2008.719971,2055.719971,2002.27002,2051.469971,15567300
2/3/2020,AMZN,2004.199951,2004.199951,2048.5,2000.25,2010.599976,5899100
2/4/2020,AMZN,2049.669922,2049.669922,2059.800049,2015.369995,2029.880005,5289300
2/5/2020,AMZN,2039.869995,2039.869995,2071.02002,2032,2071.02002,4376200
2/6/2020,AMZN,2050.22998,2050.22998,2056.300049,2024.800049,2041.02002,3183000
2/7/2020,AMZN,2079.280029,2079.280029,2098.530029,2038.099976,2041.98999,5094000
2/10/2020,AMZN,2133.909912,2133.909912,2135.600098,2084.959961,2085.01001,5056200
2/11/2020,AMZN,2150.800049,2150.800049,2185.949951,2136,2150.899902,5746000
2/12/2020,AMZN,2160,2160,2180.25,2155.290039,2163.199951,3334300
2/13/2020,AMZN,2149.870117,2149.870117,2170.280029,2142,2144.98999,3031800
2/14/2020,AMZN,2134.870117,2134.870117,2159.040039,2125.889893,2155.679932,2606200
2/18/2020,AMZN,2155.669922,2155.669922,2166.070068,2124.110107,2125.02002,2945600
2/19/2020,AMZN,2170.219971,2170.219971,2185.100098,2161.120117,2167.800049,2561200
2/20/2020,AMZN,2153.100098,2153.100098,2176.790039,2127.449951,2173.070068,3131300
2/21/2020,AMZN,2095.969971,2095.969971,2144.550049,2088,2142.149902,4646300
2/24/2020,AMZN,2009.290039,2009.290039,2039.300049,1987.969971,2003.180054,6547000
2/25/2020,AMZN,1972.73999,1972.73999,2034.599976,1958.420044,2026.420044,6219100
2/26/2020,AMZN,1979.589966,1979.589966,2014.670044,1960.449951,1970.280029,5224600
2/27/2020,AMZN,1884.300049,1884.300049,1975,1882.76001,1934.380005,8112100
2/28/2020,AMZN,1883.75,1883.75,1889.76001,1811.130005,1814.630005,9493800
3/2/2020,AMZN,1953.949951,1953.949951,1954.51001,1870,1906.48999,6761700
3/3/2020,AMZN,1908.98999,1908.98999,1996.329956,1888.089966,1975.369995,7534500
3/4/2020,AMZN,1975.829956,1975.829956,1978,1922,1946.569946,4772900
3/5/2020,AMZN,1924.030029,1924.030029,1960.719971,1910,1933,4748200
3/6/2020,AMZN,1901.089966,1901.089966,1910.869995,1869.5,1875,5273600
3/9/2020,AMZN,1800.609985,1800.609985,1862.77002,1761.290039,1773.859985,7813200
3/10/2020,AMZN,1891.819946,1891.819946,1894.27002,1818.170044,1870.880005,7133300
3/11/2020,AMZN,1820.859985,1820.859985,1871.319946,1801.5,1857.849976,5624800
3/12/2020,AMZN,1676.609985,1676.609985,1765,1675,1721.97998,11346200
3/13/2020,AMZN,1785,1785,1786.310059,1680.619995,1755,8809700
3/16/2020,AMZN,1689.150024,1689.150024,1759.449951,1626.030029,1641.51001,8917300
3/17/2020,AMZN,1807.839966,1807.839966,1857.780029,1689.23999,1775.469971,10917100
3/18/2020,AMZN,1830,1830,1841.660034,1745,1750,9645200
3/19/2020,AMZN,1880.930054,1880.930054,1945,1832.650024,1860,10399900
3/20/2020,AMZN,1846.089966,1846.089966,1957,1820.72998,1926.310059,9817900
3/23/2020,AMZN,1902.829956,1902.829956,1919.400024,1812,1827.75,7808500
3/24/2020,AMZN,1940.099976,1940.099976,1955,1900.339966,1951.5,7147100
3/25/2020,AMZN,1885.839966,1885.839966,1950.26001,1885.780029,1920.689941,6479100
3/26/2020,AMZN,1955.48999,1955.48999,1956.48999,1889.290039,1902,6221300
3/27/2020,AMZN,1900.099976,1900.099976,1939.790039,1899.920044,1930.859985,5387900
3/30/2020,AMZN,1963.949951,1963.949951,1973.630005,1912.339966,1922.829956,6126100
3/31/2020,AMZN,1949.719971,1949.719971,1993.02002,1944.01001,1964.349976,5123600
4/1/2020,AMZN,1907.699951,1907.699951,1944.959961,1893,1932.969971,4121900
4/2/2020,AMZN,1918.829956,1918.829956,1927.530029,1890,1901.640015,4336000
4/3/2020,AMZN,1906.589966,1906.589966,1926.329956,1889.150024,1911.150024,3609900
4/6/2020,AMZN,1997.589966,1997.589966,1998.52002,1930.02002,1936,5773200
4/7/2020,AMZN,2011.599976,2011.599976,2035.719971,1997.619995,2017.109985,5114000
4/8/2020,AMZN,2043,2043,2044,2011.150024,2021,3977300
4/9/2020,AMZN,2042.76001,2042.76001,2053,2017.660034,2044.300049,4655600
4/13/2020,AMZN,2168.870117,2168.870117,2180,2038,2040,6716700
4/14/2020,AMZN,2283.320068,2283.320068,2292,2186.209961,2200.469971,8087200
4/15/2020,AMZN,2307.679932,2307.679932,2333.370117,2245,2257.679932,6866600
4/16/2020,AMZN,2408.189941,2408.189941,2461,2335,2346,12038200
4/17/2020,AMZN,2375,2375,2400,2316.02002,2372.330078,7930000
4/20/2020,AMZN,2393.610107,2393.610107,2444.97998,2386.050049,2389.949951,5770700
4/21/2020,AMZN,2328.120117,2328.120117,2428.310059,2279.659912,2416.610107,7476700
4/22/2020,AMZN,2363.48999,2363.48999,2394,2351,2369,4218300
4/23/2020,AMZN,2399.449951,2399.449951,2424.219971,2382.080078,2399.97998,5066600
4/24/2020,AMZN,2410.219971,2410.219971,2420.429932,2382,2417,3831800
4/27/2020,AMZN,2376,2376,2444.879883,2363,2443.199951,5645600
4/28/2020,AMZN,2314.080078,2314.080078,2373.5,2306,2372.100098,5269400
4/29/2020,AMZN,2372.709961,2372.709961,2391.889893,2310,2330.01001,4591600
4/30/2020,AMZN,2474,2474,2475,2396.01001,2419.840088,9415000
5/1/2020,AMZN,2286.040039,2286.040039,2362.439941,2258.189941,2336.800049,9772600
5/4/2020,AMZN,2315.98999,2315.98999,2326.97998,2256.379883,2256.379883,4865900
5/5/2020,AMZN,2317.800049,2317.800049,2351,2307.129883,2340,3242500
5/6/2020,AMZN,2351.26001,2351.26001,2357.449951,2320,2329.439941,3117800
5/7/2020,AMZN,2367.610107,2367.610107,2376,2343.110107,2374.780029,3396400
5/8/2020,AMZN,2379.610107,2379.610107,2387.23999,2357,2372.139893,3211200
5/11/2020,AMZN,2409,2409,2419.669922,2372.110107,2374.699951,3259200
5/12/2020,AMZN,2356.949951,2356.949951,2419,2355,2411.850098,3074900
5/13/2020,AMZN,2367.919922,2367.919922,2407.699951,2337.800049,2366.800049,4782900
5/14/2020,AMZN,2388.850098,2388.850098,2391.370117,2353.209961,2361.01001,3648100
5/15/2020,AMZN,2409.780029,2409.780029,2411,2356.370117,2368.52002,4235000
5/18/2020,AMZN,2426.26001,2426.26001,2433,2384.01001,2404.350098,4366600
5/19/2020,AMZN,2449.330078,2449.330078,2485,2428.969971,2429.830078,4320500
5/20/2020,AMZN,2497.939941,2497.939941,2500.01001,2467.27002,2477.870117,3998100
5/21/2020,AMZN,2446.73999,2446.73999,2525.449951,2442.540039,2500,5114400
5/22/2020,AMZN,2436.879883,2436.879883,2469.850098,2430.129883,2455.01001,2867100
5/26/2020,AMZN,2421.860107,2421.860107,2462,2414.060059,2458,3568200
5/27/2020,AMZN,2410.389893,2410.389893,2413.580078,2330,2404.98999,5056900
5/28/2020,AMZN,2401.100098,2401.100098,2436.969971,2378.22998,2384.330078,3190200
5/29/2020,AMZN,2442.370117,2442.370117,2442.370117,2398.199951,2415.939941,3529300
6/1/2020,AMZN,2471.040039,2471.040039,2476.929932,2444.169922,2448,2928900
6/2/2020,AMZN,2472.409912,2472.409912,2473.530029,2445.310059,2467,2529900
6/3/2020,AMZN,2478.399902,2478.399902,2488,2461.169922,2468.01001,2671000
6/4/2020,AMZN,2460.600098,2460.600098,2507.540039,2450.01001,2477.429932,2948700
6/5/2020,AMZN,2483,2483,2488.649902,2437.129883,2444.51001,3306400
6/8/2020,AMZN,2524.060059,2524.060059,2530,2487.340088,2500.199951,3970700
6/9/2020,AMZN,2600.860107,2600.860107,2626.429932,2525,2529.439941,5176000
6/10/2020,AMZN,2647.449951,2647.449951,2722.350098,2626.26001,2645,4946000
6/11/2020,AMZN,2557.959961,2557.959961,2671.379883,2536.22998,2603.5,5800100
6/12/2020,AMZN,2545.02002,2545.02002,2621.47998,2503.350098,2601.209961,5429600
6/15/2020,AMZN,2572.679932,2572.679932,2584,2508,2526.600098,3865100
6/16/2020,AMZN,2615.27002,2615.27002,2620,2576,2620,3585600
6/17/2020,AMZN,2640.97998,2640.97998,2655,2631.820068,2647.5,2951100
6/18/2020,AMZN,2653.97998,2653.97998,2659.639893,2636.110107,2647.01001,2487800
6/19/2020,AMZN,2675.01001,2675.01001,2697.429932,2659,2678.080078,5777000
6/22/2020,AMZN,2713.820068,2713.820068,2715,2669,2684.5,3208800
6/23/2020,AMZN,2764.409912,2764.409912,2783.110107,2718.040039,2726.02002,4231700
6/24/2020,AMZN,2734.399902,2734.399902,2796,2721,2780,4526600
6/25/2020,AMZN,2754.580078,2754.580078,2756.22998,2712.139893,2739.550049,2968700
6/26/2020,AMZN,2692.870117,2692.870117,2782.570068,2688,2775.060059,6500800
6/29/2020,AMZN,2680.379883,2680.379883,2696.800049,2630.080078,2690.01001,4223400
6/30/2020,AMZN,2758.820068,2758.820068,2769.629883,2675.030029,2685.070068,3769700
7/1/2020,AMZN,2878.699951,2878.699951,2895,2754,2757.98999,6363400
7/2/2020,AMZN,2890.300049,2890.300049,2955.560059,2871.100098,2912.01001,6593400
7/6/2020,AMZN,3057.040039,3057.040039,3059.879883,2930,2934.969971,6880600
7/7/2020,AMZN,3000.120117,3000.120117,3069.550049,2990,3058.550049,5257500
7/8/2020,AMZN,3081.110107,3081.110107,3083.969971,3012.429932,3022.610107,5037600
7/9/2020,AMZN,3182.629883,3182.629883,3193.879883,3074,3115.98999,6388700
7/10/2020,AMZN,3200,3200,3215,3135.699951,3191.76001,5486000
7/13/2020,AMZN,3104,3104,3344.290039,3068.389893,3251.060059,7720400
7/14/2020,AMZN,3084,3084,3127.379883,2950,3089,7231900
7/15/2020,AMZN,3008.870117,3008.870117,3098.350098,2973.179932,3080.22998,5788900
7/16/2020,AMZN,2999.899902,2999.899902,3032,2918.22998,2971.060059,6394200
7/17/2020,AMZN,2961.969971,2961.969971,3024,2948.449951,3009,4761300
7/20/2020,AMZN,3196.840088,3196.840088,3201.360107,2994.02002,3000.199951,7598200
7/21/2020,AMZN,3138.290039,3138.290039,3240.580078,3105.719971,3232.48999,6135000
7/22/2020,AMZN,3099.909912,3099.909912,3150,3065.26001,3125,4104200
7/23/2020,AMZN,2986.550049,2986.550049,3098.27002,2970,3098.27002,5656900
7/24/2020,AMZN,3008.909912,3008.909912,3031.580078,2888,2930,5632400
7/27/2020,AMZN,3055.209961,3055.209961,3098,3015.77002,3062,4170500
7/28/2020,AMZN,3000.330078,3000.330078,3077.090088,2995.76001,3054.27002,3126700
7/29/2020,AMZN,3033.530029,3033.530029,3039.159912,2996.77002,3030.98999,2974100
7/30/2020,AMZN,3051.879883,3051.879883,3092,3005,3014,6128300
7/31/2020,AMZN,3164.679932,3164.679932,3246.820068,3151,3244,8085500
1/2/2020,FB,209.7799988,209.7799988,209.7899933,206.2700043,206.75,12077100
1/3/2020,FB,208.6699982,208.6699982,210.3999939,206.9499969,207.2100067,11188400
1/6/2020,FB,212.6000061,212.6000061,212.7799988,206.5200043,206.6999969,17058900
1/7/2020,FB,213.0599976,213.0599976,214.5800018,211.75,212.8200073,14912400
1/8/2020,FB,215.2200012,215.2200012,216.2400055,212.6100006,213,13475000
1/9/2020,FB,218.3000031,218.3000031,218.3800049,216.2799988,217.5399933,12642800
1/10/2020,FB,218.0599976,218.0599976,219.8800049,217.4199982,219.1999969,12119400
1/13/2020,FB,221.9100037,221.9100037,221.9700012,219.2100067,219.6000061,14463400
1/14/2020,FB,219.0599976,219.0599976,222.3800049,218.6300049,221.6100006,13288900
1/15/2020,FB,221.1499939,221.1499939,221.6799927,220.1399994,220.6100006,10036500
1/16/2020,FB,221.7700043,221.7700043,222.6300049,220.3899994,222.5700073,10015300
1/17/2020,FB,222.1399994,222.1399994,222.2899933,220.5299988,222.0299988,15905900
1/21/2020,FB,221.4400024,221.4400024,222.3699951,219.1199951,222.1600037,14275800
1/22/2020,FB,221.3200073,221.3200073,222.75,221.2799988,222.3099976,12212800
1/23/2020,FB,219.7599945,219.7599945,221.4900055,219.2700043,220.75,11195000
1/24/2020,FB,217.9400024,217.9400024,221.7799988,216.1100006,220.8000031,11905800
1/27/2020,FB,214.8699951,214.8699951,216.0599976,212.5,213.1000061,13810700
1/28/2020,FB,217.7899933,217.7899933,218.7400055,213.5200043,216.1399994,13413800
1/29/2020,FB,223.2299957,223.2299957,224.1999969,218.4499969,221.4400024,33181300
1/30/2020,FB,209.5299988,209.5299988,211.4299927,204.75,206.5299988,48775500
1/31/2020,FB,201.9100037,201.9100037,208.6900024,201.0599976,208.4299927,31359900
2/3/2020,FB,204.1900024,204.1900024,205.1399994,202.5,203.4400024,15510500
2/4/2020,FB,209.8300018,209.8300018,210.6000061,205.1999969,206.6199951,19628900
2/5/2020,FB,210.1100006,210.1100006,212.7299957,208.7100067,212.5099945,12538200
2/6/2020,FB,210.8500061,210.8500061,211.1900024,209.3399963,210.4700012,10567500
2/7/2020,FB,212.3300018,212.3300018,212.8200073,209.9299927,210.3000031,12227200
2/10/2020,FB,213.0599976,213.0599976,213.8000031,210.6600037,211.5200043,11856400
2/11/2020,FB,207.1900024,207.1900024,210.8600006,206.5099945,210.1900024,25030800
2/12/2020,FB,210.7599945,210.7599945,211.2200012,207.3999939,207.8500061,13813700
2/13/2020,FB,213.1399994,213.1399994,214.3300018,209.1799927,209.5200043,15396600
2/14/2020,FB,214.1799927,214.1799927,214.9299927,212.6499939,214,10741700
2/18/2020,FB,217.8000031,217.8000031,217.9799957,213.3999939,213.5500031,15609200
2/19/2020,FB,217.4900055,217.4900055,218.3200073,216.1100006,217.9900055,12135100
2/20/2020,FB,214.5800018,214.5800018,218.7700043,212.9499969,216.5200043,13109200
2/21/2020,FB,210.1799927,210.1799927,214.2400055,208.8300018,213.4799957,14092300
2/24/2020,FB,200.7200012,200.7200012,203.6499939,198.1699982,201.8000031,23080100
2/25/2020,FB,196.7700043,196.7700043,203.5,195.9499969,202.25,21433500
2/26/2020,FB,197.1999969,197.1999969,201.2100067,195.4900055,197.1900024,16524500
2/27/2020,FB,189.75,189.75,195.8800049,189.5,191.8200073,21641800
2/28/2020,FB,192.4700012,192.4700012,192.7400055,181.8200073,182.6999969,32583500
3/2/2020,FB,196.4400024,196.4400024,196.5700073,188.8500061,194.0299988,24949000
3/3/2020,FB,185.8899994,185.8899994,197.2400055,183.9700012,196.2200012,27984100
3/4/2020,FB,191.7599945,191.7599945,191.8300018,186.3899994,189.1699982,23062500
3/5/2020,FB,185.1699982,185.1699982,188.9900055,183.8899994,186.7799988,19333400
3/6/2020,FB,181.0899963,181.0899963,183.7799988,176.2599945,178.3300018,24559600
3/9/2020,FB,169.5,169.5,175,165.1900024,169.6000061,29949000
3/10/2020,FB,178.1900024,178.1900024,178.2899933,169.5,174.6699982,24517800
3/11/2020,FB,170.2400055,170.2400055,175.8800049,167.6600037,174.0099945,20373900
3/12/2020,FB,154.4700012,154.4700012,166.6000061,154.3399963,159.5399933,43266300
3/13/2020,FB,170.2799988,170.2799988,170.7899933,157.6000061,163.5299988,35028600
3/16/2020,FB,146.0099945,146.0099945,159.1300049,143.1000061,152.3200073,39120400
3/17/2020,FB,149.4199982,149.4199982,153.9400024,140,150.7400055,34255600
3/18/2020,FB,146.9600067,146.9600067,148.1799927,137.1000061,139.75,37553100
3/19/2020,FB,153.1300049,153.1300049,159.9299927,144.8000031,146.6199951,39862300
3/20/2020,FB,149.7299957,149.7299957,159.2700043,148,156.0200043,32568400
3/23/2020,FB,148.1000061,148.1000061,152.3099976,142.25,149.6600037,29830800
3/24/2020,FB,160.9799957,160.9799957,161.3099976,152.5700073,155.2100067,30440400
3/25/2020,FB,156.2100067,156.2100067,162.9900055,153.0599976,158.9199982,35184300
3/26/2020,FB,163.3399963,163.3399963,164,157.0200043,158.25,26556800
3/27/2020,FB,156.7899933,156.7899933,160.0899963,154.75,158.1999969,24879900
3/30/2020,FB,165.9499969,165.9499969,166.75,158.0599976,159.1799927,22515200
3/31/2020,FB,166.8000031,166.8000031,170.9299927,164.1999969,165.4799957,23676300
4/1/2020,FB,159.6000061,159.6000061,164.1499939,158.0399933,161.6199951,19507600
4/2/2020,FB,158.1900024,158.1900024,161.3500061,155.9199982,159.1000061,20886300
4/3/2020,FB,154.1799927,154.1799927,157.9100037,150.8300018,157.1499939,25983300
4/6/2020,FB,165.5500031,165.5500031,166.1999969,158.5099945,160.1499939,28453600
4/7/2020,FB,168.8300018,168.8300018,173.3899994,166.0099945,171.7899933,31411900
4/8/2020,FB,174.2799988,174.2799988,175,167.7400055,171.25,21664200
4/9/2020,FB,175.1900024,175.1900024,177.0800018,171.5700073,175.8999939,23534300
4/13/2020,FB,174.7899933,174.7899933,175,169.4499969,173.6699982,19355400
4/14/2020,FB,178.1699982,178.1699982,181.2299957,176.6199951,178.9799957,21011800
4/15/2020,FB,176.9700012,176.9700012,178.1900024,172.8200073,175.1900024,17423000
4/16/2020,FB,176.25,176.25,178.0500031,172.5099945,177.9499969,23593200
4/17/2020,FB,179.2400055,179.2400055,180.2799988,176.6600037,179.1999969,20974800
4/20/2020,FB,178.2400055,178.2400055,180.5,176.7700043,177.4100037,16110700
4/21/2020,FB,170.8000031,170.8000031,175.3800049,168.3399963,175.25,24850500
4/22/2020,FB,182.2799988,182.2799988,184.7799988,178.1399994,178.4499969,33369900
4/23/2020,FB,185.1300049,185.1300049,187.0500031,183.1499939,184.0800018,21426600
4/24/2020,FB,190.0700073,190.0700073,190.4100037,180.8300018,183.2299957,28868500
4/27/2020,FB,187.5,187.5,193.75,187.4100037,192.6600037,29197800
4/28/2020,FB,182.9100037,182.9100037,189.1999969,182.5599976,188.6600037,21731000
4/29/2020,FB,194.1900024,194.1900024,196.9100037,190,190.9299927,45954500
4/30/2020,FB,204.7100067,204.7100067,209.6900024,201.5700073,206.9199982,46173300
5/1/2020,FB,202.2700043,202.2700043,207.2799988,199.0500031,201.6000061,30415600
5/4/2020,FB,205.2599945,205.2599945,205.9100037,198.7599945,200.1999969,19250700
5/5/2020,FB,207.0700073,207.0700073,210.3800049,206.5,207.0200043,21071200
5/6/2020,FB,208.4700012,208.4700012,211.6000061,206.6600037,208.1199951,21857000
5/7/2020,FB,211.2599945,211.2599945,211.6000061,209.0399933,211.1600037,15152000
5/8/2020,FB,212.3500061,212.3500061,213.2100067,210.8500061,212.2400055,12524000
5/11/2020,FB,213.1799927,213.1799927,215,210.3699951,210.8899994,12911900
5/12/2020,FB,210.1000061,210.1000061,215.2799988,210,213.2899933,14704600
5/13/2020,FB,205.1000061,205.1000061,210.7799988,202.1100006,209.4299927,20684600
5/14/2020,FB,206.8099976,206.8099976,206.9299927,200.6900024,202.5599976,17178900
5/15/2020,FB,210.8800049,210.8800049,211.3399963,204.1199951,205.2700043,19383200
5/18/2020,FB,213.1900024,213.1900024,214.6399994,210.9400024,212.1499939,20167400
5/19/2020,FB,216.8800049,216.8800049,220.4900055,212.8300018,213.2700043,31843200
5/20/2020,FB,229.9700012,229.9700012,231.3399963,223.1900024,223.5,50162900
5/21/2020,FB,231.3899994,231.3899994,237.1999969,231.1999969,234.7200012,47782600
5/22/2020,FB,234.9100037,234.9100037,235.9900055,228.7400055,231.5099945,33925600
5/26/2020,FB,232.1999969,232.1999969,240.8999939,231.6699982,239.7700043,33178300
5/27/2020,FB,229.1399994,229.1399994,230.5599976,221.1300049,229.0700073,34697600
5/28/2020,FB,225.4600067,225.4600067,231.6300049,224,224.3000031,29377200
5/29/2020,FB,225.0899963,225.0899963,227.4900055,222.8800049,225.1999969,23322500
6/1/2020,FB,231.9100037,231.9100037,232.4400024,223.5,224.5899963,18223800
6/2/2020,FB,232.7200012,232.7200012,233,226.5599976,230.9400024,20919000
6/3/2020,FB,230.1600037,230.1600037,232.6499939,228.5299988,232.1100006,15380300
6/4/2020,FB,226.2899933,226.2899933,231.6300049,224.6100006,229.5599976,17041500
6/5/2020,FB,230.7700043,230.7700043,231.3500061,225.3099976,226.7100067,16750400
6/8/2020,FB,231.3999939,231.3999939,231.5500031,227.4100037,229.0299988,15466500
6/9/2020,FB,238.6699982,238.6699982,239.7700043,230.4100037,231.5200043,27462900
6/10/2020,FB,236.7299957,236.7299957,241.2100067,235.2799988,240.9600067,20720700
6/11/2020,FB,224.4299927,224.4299927,232.8899994,223.5500031,229.9400024,26708200
6/12/2020,FB,228.5800018,228.5800018,231.6600037,224.5,229.8999939,22071700
6/15/2020,FB,232.5,232.5,233.7700043,224.8000031,225.0899963,15340300
6/16/2020,FB,235.6499939,235.6499939,238.4600067,233,237.1399994,15236700
6/17/2020,FB,235.5299988,235.5299988,237.5899963,231.7299957,235,19552800
6/18/2020,FB,235.9400024,235.9400024,236.1399994,232.1499939,234.9900055,15782500
6/19/2020,FB,238.7899933,238.7899933,240.8300018,235.5500031,237.7899933,30081300
6/22/2020,FB,239.2200012,239.2200012,240.6999969,236.9100037,238.5599976,18917800
6/23/2020,FB,242.2400055,242.2400055,245.1900024,239.8600006,241.2799988,24017900
6/24/2020,FB,234.0200043,234.0200043,243.2200012,232.6799927,241.1999969,20834900
6/25/2020,FB,235.6799927,235.6799927,237.3000031,232.7400055,234.6199951,18704300
6/26/2020,FB,216.0800018,216.0800018,233.0899963,215.3999939,232.6399994,76343900
6/29/2020,FB,220.6399994,220.6399994,220.75,207.1100006,209.75,58514300
6/30/2020,FB,227.0700073,227.0700073,227.5,218.4700012,220.5899963,33927100
7/1/2020,FB,237.5500031,237.5500031,239,227.5599976,228.5,43399700
7/2/2020,FB,233.4199982,233.4199982,240,232.6100006,239,30633600
7/6/2020,FB,240.2799988,240.2799988,240.3999939,232.2700043,233.7599945,26206200
7/7/2020,FB,240.8600006,240.8600006,247.6499939,238.8200073,239.4100037,27887800
7/8/2020,FB,243.5800018,243.5800018,246.9900055,236.5899963,238.1100006,29791300
7/9/2020,FB,244.5,244.5,246.5299988,239.2400055,245,22174900
7/10/2020,FB,245.0700073,245.0700073,245.4900055,239.3200073,243.6900024,22982700
7/13/2020,FB,239,239,250.1499939,238.4199982,247.0099945,24674900
7/14/2020,FB,239.7299957,239.7299957,240.3300018,232.0299988,236.7599945,23378100
7/15/2020,FB,240.2799988,240.2799988,244.8200073,238.0500031,241.5500031,19133600
7/16/2020,FB,240.9299927,240.9299927,241.7599945,236.3300018,238,18880700
7/17/2020,FB,242.0299988,242.0299988,244.1600037,237.8600006,241,18152400
7/20/2020,FB,245.4199982,245.4199982,246.0500031,235.6399994,240.0599976,20872200
7/21/2020,FB,241.75,241.75,246.9100037,240.0800018,246.2200012,19409700
7/22/2020,FB,239.8699951,239.8699951,241.8999939,238.1199951,240.2599945,15427900
7/23/2020,FB,232.6000061,232.6000061,242.4199982,231.75,239.6300049,21771800
7/24/2020,FB,230.7100067,230.7100067,233.4900055,226.8999939,230.1900024,18325800
7/27/2020,FB,233.5,233.5,234.9499969,230.8300018,231.4600067,13163100
7/28/2020,FB,230.1199951,230.1199951,234.9600067,229.8300018,234.6300049,14170100
7/29/2020,FB,233.2899933,233.2899933,233.6999969,230.3099976,231.1399994,13588300
7/30/2020,FB,234.5,234.5,234.8899994,229,230.2200012,20615300
7/31/2020,FB,253.6699982,253.6699982,255.8500061,249,255.8200073,53030000
1/2/2020,JNJ,144.0465546,145.9700012,146.0200043,145.0800018,145.8699951,5777000
1/3/2020,JNJ,142.3788147,144.2799988,145.3699951,143,143.5,5752400
1/6/2020,JNJ,142.2012024,144.1000061,144.1999969,142.8500061,144,7731300
1/7/2020,JNJ,143.0695953,144.9799957,145.4499969,141.3800049,144.0099945,7382900
1/8/2020,JNJ,143.049881,144.9600067,145.9799957,143.6999969,144.8699951,6605800
1/9/2020,JNJ,143.4741974,145.3899994,146.0299988,144.9900055,145.7599945,6112700
1/10/2020,JNJ,143.1485443,145.0599976,146.1799927,144.8999939,145.75,5042600
1/13/2020,JNJ,143.7801208,145.6999969,145.7899933,144.7200012,145.4799957,4593200
1/14/2020,JNJ,144.5893097,146.5200043,146.6100006,144.7299957,145.0500031,7037500
1/15/2020,JNJ,145.0728455,147.0099945,147.3999939,146.2400055,146.3999939,4960300
1/16/2020,JNJ,146.2471619,148.1999969,148.8399963,146.1999969,147.4199982,6476000
1/17/2020,JNJ,147.2043915,149.1699982,149.4100037,147.9299927,148.4100037,9083600
1/21/2020,JNJ,147.3030701,149.2700043,150.1699982,148.5,148.5800018,9543900
1/22/2020,JNJ,146.296524,148.25,149.1799927,146,146.6999969,10305300
1/23/2020,JNJ,146.5728149,148.5299988,148.7700043,146.7599945,148.0399933,8671900
1/24/2020,JNJ,146.3656006,148.3200073,148.9499969,147.9299927,148.5800018,9051900
1/27/2020,JNJ,146.789917,148.75,149.4600067,147,147.5200043,7587100
1/28/2020,JNJ,147.5300446,149.5,150.5700073,148.1499939,148.4600067,7336600
1/29/2020,JNJ,148.5563354,150.5399933,151.1900024,149.1300049,149.4499969,6288600
1/30/2020,JNJ,148.3787079,150.3600006,150.5099945,149.0500031,150.0299988,6470600
1/31/2020,JNJ,146.9083405,148.8699951,150,148.6399994,149.75,8651700
2/3/2020,JNJ,148.1912079,150.1699982,150.4900055,149.2400055,149.4199982,5765200
2/4/2020,JNJ,149.6023865,151.6000061,152.75,151.1999969,151.4900055,6541400
2/5/2020,JNJ,151.9608765,153.9900055,154.0200043,151.3099976,151.7200012,5979900
2/6/2020,JNJ,151.5069275,153.5299988,154.5,152.7400055,154.25,6201200
2/7/2020,JNJ,149.8885498,151.8899994,153.4600067,151.5500031,153.3399963,5699700
2/10/2020,JNJ,149.8589478,151.8600006,151.9100037,150.8899994,151.6799927,4835600
2/11/2020,JNJ,149.9872437,151.9900055,152.3800049,151.5399933,152.2899933,3715300
2/12/2020,JNJ,149.0990753,151.0899963,152.1499939,150.9199982,151.8699951,5166800
2/13/2020,JNJ,148.1122742,150.0899963,151.0399933,149.8800049,150.1600037,5480200
2/14/2020,JNJ,148.1517487,150.1300049,150.6399994,149.1499939,150.5599976,5716300
2/18/2020,JNJ,147.1747894,149.1399994,150.7400055,149.0599976,150.4700012,7230700
2/19/2020,JNJ,146.977417,148.9400024,149.7599945,148.5800018,149.2100067,6115200
2/20/2020,JNJ,146.4149323,148.3699951,149.3800049,147.3999939,148.6100006,7464700
2/21/2020,JNJ,147.954361,149.9299927,150.2400055,147.5399933,148.0899963,7776800
2/24/2020,JNJ,144.9055176,145.9100037,149,145.25,146.5,10588900
2/25/2020,JNJ,143.6541748,144.6499939,146.75,143.8300018,145.9900055,10529000
2/26/2020,JNJ,142.6908569,143.6799927,146.2200012,143.5899963,145.3500061,10093800
2/27/2020,JNJ,138.1622467,139.1199951,144.7700043,138.9499969,142.5599976,12564700
2/28/2020,JNJ,133.554184,134.4799957,137.2899933,130.8200073,135.3600006,19825500
3/2/2020,JNJ,139.0560608,140.0200043,140.1300049,134.0099945,134.7799988,11508200
3/3/2020,JNJ,134.6565552,135.5899963,140.9900055,133.1000061,140,13662500
3/4/2020,JNJ,142.4922333,143.4799957,143.6399994,137.1399994,137.6799927,10560500
3/5/2020,JNJ,141.0323486,142.0099945,142.6799927,139.8399963,140.8000031,11339200
3/6/2020,JNJ,141.0522156,142.0299988,143.0099945,137.4100037,138.4799957,12239100
3/9/2020,JNJ,135.5007019,136.4400024,139.6799927,134.8999939,136.3300018,13848600
3/10/2020,JNJ,140.6649017,141.6399994,141.9499969,134.2299957,139.9700012,12698100
3/11/2020,JNJ,130.8926544,131.8000031,138.75,131.5,138.0899963,17763400
3/12/2020,JNJ,124.5466385,125.4100037,133.7599945,124.5,127.3099976,21539200
